# Te	G
# K	W/(m^3K)
13800	9.699935448754536e+16
13900	9.583628353853616e+16
14000	9.960086318727251e+16
14100	1.054987818815956e+17
14200	1.07182897421775e+17
14300	9.964983161098488e+16
14400	9.959015241530928e+16
14500	1.123083980491987e+17
14600	1.0417996559115e+17
14700	9.739358794605984e+16
14800	8.804699291487216e+16
14900	1.036457537064822e+17
15000	1.060355590372369e+17
15100	9.966320969131224e+16
15200	1.010458495245652e+17
15300	1.005447992075145e+17
15400	1.060280641276828e+17
15500	1.012583177005332e+17
15600	9.707151878779672e+16
15700	1.141303458530918e+17
15800	9.985561885295776e+16
15900	1.051551826050435e+17
16000	1.080356131024401e+17
16100	1.11536016061467e+17
16200	1.12603977823235e+17
16300	1.165669263478456e+17
16400	1.228371379799601e+17
16500	1.144545484341991e+17
16600	1.161487856793561e+17
16700	1.164889429060641e+17
16800	1.219914395976972e+17
16900	1.196912197309177e+17
17000	1.111991065004625e+17
17100	1.117578900275334e+17
17200	1.178311160273764e+17
17300	1.158735494387823e+17
17400	1.068962236597924e+17
17500	1.103779110436908e+17
17600	9.921857175549619e+16
17700	1.125189125618453e+17
17800	1.205627195557694e+17
17900	1.256998079781954e+17
18000	1.118893120849326e+17
18100	1.196381063774394e+17
18200	1.239250812705267e+17
18300	1.221575889005428e+17
18400	1.156973112641644e+17
18500	1.208188169875425e+17
18600	1.162775078041377e+17
18700	1.153833588744122e+17
18800	1.165235011478537e+17
18900	1.216016138668473e+17
19000	1.14536868970484e+17
19100	1.151808031707389e+17
19200	1.163940784150916e+17
19300	1.188985643190866e+17
19400	1.233677163802648e+17
19500	1.124528208527122e+17
19600	1.136095407544861e+17
19700	1.19810710015677e+17
19800	1.186852881651389e+17
19900	1.253091164294265e+17
20000	1.124350344130805e+17
20100	1.139085248543229e+17
20200	1.158187203955978e+17
20300	1.125289018517029e+17
20400	1.154715617225351e+17
20500	1.065668092846903e+17
20600	1.098299896774809e+17
20700	1.195901714886558e+17
20800	1.182567428144426e+17
20900	1.277338094585764e+17
21000	1.159632650180022e+17
21100	1.217289280949205e+17
21200	1.222930869562286e+17
21300	1.255650110548558e+17
21400	1.27991320149048e+17
21500	1.221098166097345e+17
21600	1.323795845887164e+17
21700	1.326366652456092e+17
21800	1.234983423670915e+17
21900	1.229029134612012e+17
22000	1.183891156973765e+17
22100	1.203479397963306e+17
22200	1.27779082084522e+17
22300	1.211169545710854e+17
22400	1.221197478818686e+17
22500	1.233467152867619e+17
22600	1.261050089167583e+17
22700	1.15850120577676e+17
22800	1.192075722198304e+17
22900	1.307758362691477e+17
23000	1.26532392460969e+17
